ArtefactID,MusAcc,SiteName,AdminRegion,Length,Weight,Country
9928,private ownership,Manston (Thanet),"Kent, England",181,529,England
9929,private ownership,Manston (Thanet),"Kent, England",177,480,England
9931,private ownership,Wickhambreaux (parish),"Kent, England",165,454,England
9932,private ownership,Wickhambreaux (parish),"Kent, England",161,565,England
9933,private ownership,Wickhambreaux (parish),"Kent, England",162,393,England
9934,private ownership,Wickhambreaux (parish),"Kent, England",182,540,England
9935,private ownership,Wickhambreaux (parish),"Kent, England",154,440,England
9936,private ownership,Wickhambreaux (parish),"Kent, England",162,347,England
9937,private ownership,"Otterden, Hall Place","Kent, England",164,326,England
9939,private ownership,"Otterden, Hall Place","Kent, England",159,427,England
9940,private ownership,"Otterden, Hall Place","Kent, England",156,356,England
9942,private ownership,"Otterden, Hall Place","Kent, England",157,360,England
9944,private ownership,"Otterden, Hall Place","Kent, England",163,344,England
9945,private ownership,"Otterden, Hall Place","Kent, England",182,395,England
9946,private ownership,"Otterden, Hall Place","Kent, England",145,355,England
9947,private ownership,"Otterden, Hall Place","Kent, England",175,382,England
9948,private ownership,"Otterden, Hall Place","Kent, England",184,502,England
9949,private ownership,"Otterden, Hall Place","Kent, England",183,468,England
9951,private ownership,"Otterden, Hall Place","Kent, England",165,427,England
9952,private ownership,"Otterden, Hall Place","Kent, England",174,448,England
9953,private ownership,"Otterden, Hall Place","Kent, England",168,409,England
9954,private ownership,"Otterden, Hall Place","Kent, England",165,370,England
9961,private ownership,"Westby-with-Plumptons, Lower Ballam","Lancashire, England",139.5,396.5,England
9962,private ownership,"Westby-with-Plumptons, Lower Ballam","Lancashire, England",119,287,England
9963,private ownership,"Westby-with-Plumptons, Lower Ballam","Lancashire, England",106.5,320,England
9964,private ownership,"Westby-with-Plumptons, Lower Ballam","Lancashire, England",134,326,England
9965,private ownership,"Westby-with-Plumptons, Lower Ballam","Lancashire, England",140.3,415,England
9966,private ownership,"Westby-with-Plumptons, Lower Ballam","Lancashire, England",117.2,282,England
9967,private ownership,"Westby-with-Plumptons, Lower Ballam","Lancashire, England",155,430,England
9969,private ownership,Worlingworth (parish),"Suffolk, England",167,244.22,England
9972,British Museum BM : unknown,Hurstbourne Priors (parish),"Hampshire, England",143,332,England
9985,private ownership,Portsmouth,"Portsmouth, England",144,324,England
9986,private ownership,Portsmouth,"Portsmouth, England",135,351.4,England
9987,private ownership,Portsmouth,"Portsmouth, England",145,210.87,England
9990,private ownership,Portsmouth,"Portsmouth, England",127,192.69,England
9991,private ownership,Portsmouth,"Portsmouth, England",149,250.71,England
9992,private ownership,Portsmouth,"Portsmouth, England",152,356,England
9998,Thetford Museum THEHM : 1992.23,"Thetford, Melford Common","Norfolk, England",162,481,England
10144,"Grosvenor Museum, Chester CHEGM : CC278(2)",Aberdovey and Machynlleth (between),"Gwynedd, Wales",157,392,Wales
10155,"Museum of Archaeology and Anthropology, Cambridge CAMAA : 1957.19",Horningsea,"Cambridgeshire, England",146,366,England
10206,"British Museum BM : 1992,0902.1","Lichfield St Michael, Knowle Hill","Staffordshire, England",78.5,70.5,England
10217,Norwich Castle Museum NWHCM : 1908.22.5:A,Little Dunham/Hingham (near),"Norfolk, England",135.5,500,England
10220,Norwich Castle Museum NWHCM : 1908.22.19:A,"unprovenanced, Norfolk","Norfolk, England",139,391.9,England
10221,Norwich Castle Museum NWHCM : 1908.22.19b:A,"unprovenanced, Norfolk","Norfolk, England",148.5,409.3,England
10241,"ANGUSalive Museums, Meffan Museum and Art Gallery F2018.66",Forfar,"Angus, Scotland",98.7,155.27,Scotland
10242,Kilmartin Museum KMTKH : unknown,Taynuilt,"Argyll and Bute, Scotland",150,332.7,Scotland
10250,"Royal Institution of South Wales, Swansea",Birmingham (near),"Birmingham, England",153,414.6,England
10270,Manchester Museum MANCH : 2000.1,"Alderley Edge, Hough Lane (Holly Trees)","Cheshire East, England",157,336.8,England
10277,National Museums Scotland NMS : unknown,"Clackmannan, Hillend Farm","Clackmannanshire, Scotland",130.6,213.41,Scotland
10282,British Museum BM : WG.2018,Irthington,"Cumbria, England",79.58,34,England
10290,Buxton Museum and Art Gallery DERSB : 2010.67,Brassington (parish),"Derbyshire, England",173,699.5,England
10299,"Weston Park Museum, Sheffield SHEFG : J93.485","Middleton and Smerrill (Over Oldhams, 0.5 mile SW of Arbor Low)","Derbyshire, England",126,298,England
10304,"Royal Albert Memorial Museum, Exeter EXEMS : 25/2019/1",Burlescombe,"Devon, England",128,311,England
10318,"Stewartry Museum, Kirkcudbright KICSM : unknown",Dalbeattie,"Dumfries and Galloway, Scotland",77,66.5,Scotland
10320,Dumfries Museums Service DUMFM : unknown (Camera Obscura),"Dryfesdale, Halldykes","Dumfries and Galloway, Scotland",101.4,266.74,Scotland
10321,Dumfries Museums Service DUMFM : 2012.65 (currently Annan Museum),Lockerbie,"Dumfries and Galloway, Scotland",79,68.1,Scotland
10322,Dumfries Museums Service DUMFM : unknown (Camera Obscura),Tynron,"Dumfries and Galloway, Scotland",123.2,353.56,Scotland
10327,East Lothian Museum Service HADDM : unknown,Longniddry,"East Lothian, Scotland",89,151.7,Scotland
10328,East Lothian Museum Service HADDM : unknown,Old Craighall,"East Lothian, Scotland",61.6,61.72,Scotland
10331,Brighton Museum BTNRP : R4552 [HA230560],"Buxted, Ashdown Forest","East Sussex, England",134.5,322,England
10333,"Museum of Sussex Archaeology (Barbican House), Lewes LEWSA : 1989.12.1","Plumpton, Warningore Farm (N scarp of South Downs)","East Sussex, England",134,240,England
10351,private ownership,"Easthorpe, Little Birch Holt Farm","Essex, England",140,335,England
10353,private ownership,"Great Bromley, Balls Green (Bromley Thickets)","Essex, England",141,386.5,England
10354,private ownership,"Great Bromley, Balls Green (Bromley Thickets)","Essex, England",161,372.5,England
10355,private ownership,"Great Bromley, Balls Green (Bromley Thickets)","Essex, England",140,361,England
10356,private ownership,"Great Bromley, Balls Green (Bromley Thickets)","Essex, England",143.5,388.7,England
10359,private ownership,Stapleford Abbots,"Essex, England",140,267,England
10364,Fife Cultural Trust,Colinsburgh,"Fife, Scotland",83.6,142.87,Scotland
10397,Inverness Museum INVMG : unknown,Ardesier,"Highland, Scotland",79,60.04,Scotland
10399,Inverness Museum INVMG : unknown,Evanton,"Highland, Scotland",157,459,Scotland
10409,unknown,"East Malling, Abbey Meads, Lower Cut (River Medway, W bank)","Kent, England",150,425,England
10455,Elgin Museum ELGNM : unknown,Duffus (parish),"Moray, Scotland",109,184.3,Scotland
10456,Elgin Museum ELGNM : unknown,Duffus (parish),"Moray, Scotland",146.5,438.4,Scotland
10458,Elgin Museum ELGNM : unknown,Kinloss,"Moray, Scotland",157,478.7,Scotland
10464,Warrington Museum and Art Gallery WAGMG : unknown,"Erpingham, Calthorpe (5 miles from Aylsham, before reaching Saracens Head Inn)","Norfolk, England",149,397,England
10492,unknown,Coulson's Carr,"North Yorkshire, England",126,225,England
10493,unknown,Coulson's Carr,"North Yorkshire, England",131,225,England
10511,private ownership?,Boughton-Moulton,"Northamptonshire, England",128.3,260,England
10539,private ownership?,"Peterborough, Fengate?","Peterborough, England",155,400,England
10543,unknown,Wath Upon Dearne (S bank of River Dearne),"Rotherham, England",158,395,England
10548,LiveBorders,"Caddonfoot, Galashiels","Scottish Borders, Scotland",105,132.9,Scotland
10549,National Museums Scotland NMS : unknown,Roberton,"Scottish Borders, Scotland",81,104,Scotland
10563,"Potteries Museum and Art Gallery, Hanley STKMG : LH.Arch.1974.28",Penrhydding (between Endon and Brownedge),"Staffordshire, England",128,508,England
10576,National Museums Scotland NMS : X.2020.20,Arnprior,"Stirling, Scotland",100,160.6,Scotland
10578,National Museums Scotland NMS : unknown,Killearn,"Stirling, Scotland",99,187.9,Scotland
10579,National Museums Scotland NMS : unknown,Old Sauchie,"Stirling, Scotland",93.3,103,Scotland
10581,National Museums Scotland NMS : unknown,"Kilmadock, Thornhill","Stirling, Scotland",100.5,99.5,Scotland
10611,private ownership,"Send, Brook Lane (Falconwood)","Surrey, England",156,426.74,England
10621,Linlithgow Heritage Trust LILPM : unknown,Linlithgow,"West Lothian, Scotland",112.3,235,Scotland
10623,private ownership,Meriden,"West Midlands, England",159,407,England
10637,unknown,Yapton (SW of),"West Sussex, England",160,425,England
10638,unknown,Yapton (SW of),"West Sussex, England",165,430,England
10639,unknown,Yapton (SW of),"West Sussex, England",167,445,England
10641,unknown,Yapton (SW of),"West Sussex, England",166,403,England
10642,unknown,Yapton (SW of),"West Sussex, England",168,430,England
10647,"Wiltshire Museum, Devizes DZSWS : B23 (1110)","Avebury, Winterbourne Bassett","Wiltshire, England",83,85,England
10652,private ownership,Broad Town (Boscombe Down),"Wiltshire, England",85.5,50.5,England
10658,"Wiltshire Museum, Devises DZSWS : 2008.30.1","Manton, Manton Weir Farm (Manton Copse)","Wiltshire, England",139,368,England
10659,"Wiltshire Museum, Devises DZSWS : 2008.30.2","Manton, Manton Weir Farm (Manton Copse)","Wiltshire, England",142,384,England
10660,"Wiltshire Museum, Devises DZSWS : 2008.30.3","Manton, Manton Weir Farm (Manton Copse)","Wiltshire, England",148,424,England
10661,"Wiltshire Museum, Devises DZSWS : 2008.30.4","Manton, Manton Weir Farm (Manton Copse)","Wiltshire, England",148,383,England
10662,"Wiltshire Museum, Devises DZSWS : 2008.30.5","Manton, Manton Weir Farm (Manton Copse)","Wiltshire, England",157,433,England
10663,"Wiltshire Museum, Devises DZSWS : 2008.30.6","Manton, Manton Weir Farm (Manton Copse)","Wiltshire, England",142,370,England
10664,"Wiltshire Museum, Devises DZSWS : 2008.30.7","Manton, Manton Weir Farm (Manton Copse)","Wiltshire, England",151,378,England
10665,"Wiltshire Museum, Devises DZSWS : 2008.30.8 (cast)","Manton, Manton Weir Farm (Manton Copse)","Wiltshire, England",142,387,England
10682,Kidderminster Art Gallery and Museum KIDGM : unknown,Bewdley (near),"Worcestershire, England",143,284,England
10683,private ownership,"Kidderminster Foreign (River Severn, Birmingham Waterworks aquaduct)","Worcestershire, England",125,283.7,England
10699,private ownership,Kingston Bagpuize with Southmoor (parish),"Oxfordshire, England",149.5,336,England
10701,Canterbury Museum CANCM : unknown,"Sturry, Broadoak","Kent, England",145,283,England
10703,private ownership,"Vauxhall Bridge (upstream of, River Thames near River Effra)","Greater London, England",132,285.28,England
10704,private ownership,Battersea Park (directly in front of the pagoda),"Greater London, England",169,441.8,England
10712,private ownership,Manston (Thanet),"Kent, England",180,466,England
10713,private ownership,Manston (Thanet),"Kent, England",174,448,England
10714,private ownership,Manston (Thanet),"Kent, England",174,454,England
10715,private ownership,Manston (Thanet),"Kent, England",178,473,England
10716,private ownership,Manston (Thanet),"Kent, England",180,431,England
10717,private ownership,Manston (Thanet),"Kent, England",176,478,England
10718,private ownership,Manston (Thanet),"Kent, England",178,474,England
10719,private ownership,Manston (Thanet),"Kent, England",171,464,England
10720,private ownership,Manston (Thanet),"Kent, England",176,481,England
10721,private ownership,Manston (Thanet),"Kent, England",173,470,England
10722,private ownership,Manston (Thanet),"Kent, England",167,420,England
10723,private ownership,Manston (Thanet),"Kent, England",172,430,England
10724,private ownership,Manston (Thanet),"Kent, England",160,410,England
10736,private ownership,Eriswell,"Suffolk, England",155,350,England
10737,private ownership,Eriswell,"Suffolk, England",167,400,England
10747,private ownership,"Icklingham (How Hill Field, 100m SW of How Hill)","Suffolk, England",152,350,England
10751,"Chatteris Museum, Cambridge CHSCM : 1977.1","Mildenhall, West Row","Suffolk, England",141,342,England
10758,"Chatteris Museum, Cambridge CHSCM : 1963.2","Chatteris, Wenny Farm East","Cambridgeshire, England",152,354,England
10759,"Chatteris Museum, Cambridge CHSCM : 1967.1","Chatteris, Somersham Road (Old West River)","Cambridgeshire, England",160,480,England
10765,"Royal Ontario Museum, Toronto 908.32.6 (AF.16)",Maidenhead (River Thames),"Greater London, England",148.5,406.7,England
10766,"Royal Ontario Museum, Toronto 908x34.1 (AF.18)",Lakenheath Fen,"Suffolk, England",160,482.6,England
10767,"Royal Ontario Museum, Toronto 908x34.2 (AF.20)","unprovenanced, Norfolk","Norfolk, England",146,339.7,England
10770,"Royal Ontario Museum, Toronto 918.33.120 (AF.271)","unprovenanced, Essex","Essex, England",96,189.4,England
10772,"Royal Ontario Museum, Toronto 918.33.124 (AF.276)","unprovenanced, Cornwall","Cornwall, England",78,130.9,England
10774,"Royal Ontario Museum, Toronto 918.33.129 (AF.281)","unprovenanced, Cornwall","Cornwall, England",171,467.1,England
10776,"Royal Ontario Museum, Toronto 928.35.7 (AF.295)",York (near),"North Yorkshire, England",137,287.7,England
10777,"Royal Ontario Museum, Toronto 929.16.15 (AF.318)",Mitcham,"Surrey, England",171,418.8,England
10779,private ownership,Smeeth (parish),"Kent, England",157.81,370,England
10780,Norwich Castle Museum NWHCM : 1993.198.2.7,"Methwold, Whiteplot","Norfolk, England",155,391.06,England
10783,"Royal Ontario Museum, Toronto 929.16.19 (AF.330)","Brighton (near, South Downs)?","Brighton and Hove, England",171,409.1,England
10784,"Royal Ontario Museum, Toronto 918.33.130 (AF.284)",Newmarket,"Suffolk, England",154.5,435,England
10785,private ownership,Thursford (parish),"Norfolk, England",169,468,England
10786,Norwich Castle Museum NWHCM : 1998.101.1,Deopham/Hackford,"Norfolk, England",130,266,England
10787,Norwich Castle Museum NWHCM : 1998.101.2,Deopham/Hackford,"Norfolk, England",160,417,England
10788,Norwich Castle Museum NWHCM : 1998.101.3,Deopham/Hackford,"Norfolk, England",118,187,England
10789,Norwich Castle Museum NWHCM : 1998.101.4,Deopham/Hackford,"Norfolk, England",239,426,England
10792,private ownership,Grimston,"Norfolk, England",156,382,England
10810,private ownership,"Attleborough, Dodds Lane","Norfolk, England",148,363,England
10832,private ownership,"Pentney, Golden Gym","Norfolk, England",72,66.6,England
10850,Norwich Castle Museum NWHCM : unknown?,"Hockwold-cum-Wilton, Decoy Farm (site 32779)","Norfolk, England",180,665,England
10855,private ownership,Attleborough,"Norfolk, England",132,328,England
10899,private ownership,Deopham,"Norfolk, England",59,63,England
10900,private ownership,Great Witchingham (field 2),"Norfolk, England",81,90,England
10904,private ownership,Sparham,"Norfolk, England",123,325,England
10919,Norwich Castle Museum NWHCM : unknown,Holme-next-the-Sea (10m from Holme I timber circle),"Norfolk, England",120.5,174.8,England
10934,private ownership,Holme-next-the-Sea,"Norfolk, England",129.5,203.38,England
10938,private ownership,Postwick,"Norfolk, England",51,28.9,England
10943,private ownership,Swanton Morley,"Norfolk, England",145,404,England
10950,private ownership,Aylsham (field 2),"Norfolk, England",130,310,England
10955,private ownership,Runcton Holme,"Norfolk, England",64,59.56,England
10959,private ownership,"Feltwell, Great Oulsham Field (formerly River Field)","Norfolk, England",172,622,England
10960,private ownership,Shouldham Thorpe,"Norfolk, England",105,150.27,England
10976,"British Museum BM : 1853,0419.22","Albury, Farley Heath","Surrey, England",121,79.8,England
10981,Hampshire Cultural Trust,Titchfield,"Hampshire, England",150,483.4,England
10982,Hampshire Cultural Trust,Titchfield,"Hampshire, England",158,353.2,England
10983,Hampshire Cultural Trust,Titchfield,"Hampshire, England",160,369.2,England
10993,private ownership,Bickley (parish),"Cheshire West and Chester, England",92,103.4,England
10995,private ownership,"Marbury cum Quoisley, Bank Farm","Cheshire, England",166,421.5,England
10996,private ownership,Twemlow,"Cheshire, England",172,591.6,England
11003,private ownership,"Kendal, Gatebeck","Cumbria, England",151,350,England
11004,private ownership,Bolton upon Dearne (S bank of River Dearn),"South Yorkshire, England",158,395,England
11013,Derby Museum and Art Gallery DBYMU : unknown (loan);private ownership,Shardlow Quarry,"Derbyshire, England",160,448,England
11014,Derby Museum and Art Gallery DBYMU : unknown (loan);private ownership,Shardlow Quarry,"Derbyshire, England",158,418,England
11015,private ownership,Shardlow Quarry,"Derbyshire, England",133,259,England
11016,private ownership,Shardlow Quarry,"Derbyshire, England",94,320,England
11021,Bexhill Museum BEXCM : 2022.81.3,"Catsfield, Normanhurst Estate","East Sussex, England",155,378,England
11025,private ownership,Feltwell,"Norfolk, England",172,622,England
11026,private ownership,Filby  (parish),"Norfolk, England",134.5,518,England
